"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","group-2-vm3",,,,"User:","ubuntu"
"Cmdline:","dstat -ta --noheaders --noupdate --output /home/ubuntu/dstat.csv",,,,"Date:","18 Sep 2015 22:30:35 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
18-09 23:18:03,43.114,3.194,34.731,18.962,0.0,0.0,8904704.0,46354432.0,9447.0,21545.0,0.0,0.0,1992.0,3070.0
18-09 23:18:04,24.449,0.802,65.130,9.419,0.0,0.200,11870208.0,55369728.0,8534.0,19492.0,0.0,0.0,1457.0,2748.0
18-09 23:18:05,38.337,2.028,53.347,6.288,0.0,0.0,229376.0,70983680.0,9217.0,20785.0,0.0,0.0,1792.0,3103.0
18-09 23:18:06,30.461,3.407,51.503,14.429,0.0,0.200,8519680.0,48652288.0,9394.0,19696.0,0.0,0.0,1936.0,3508.0
18-09 23:18:07,25.553,3.219,61.569,9.658,0.0,0.0,8486912.0,49168384.0,9612.0,16180.0,0.0,0.0,1958.0,3548.0
18-09 23:18:08,34.141,2.020,45.253,18.384,0.0,0.202,5259264.0,54308864.0,6641.0,15125.0,0.0,0.0,2041.0,3321.0
18-09 23:18:09,42.886,3.808,44.289,8.818,0.0,0.200,7356416.0,55115776.0,131932.0,23055.0,0.0,0.0,2261.0,3506.0
18-09 23:18:10,24.096,2.209,57.430,16.265,0.0,0.0,0.0,63365120.0,311602.0,34854.0,0.0,0.0,2548.0,4768.0
18-09 23:18:11,5.061,1.619,69.636,23.684,0.0,0.0,3661824.0,60784640.0,9273.0,20917.0,0.0,0.0,1611.0,3561.0
18-09 23:18:12,18.384,2.222,50.303,28.889,0.0,0.202,11034624.0,58204160.0,9152.0,21156.0,0.0,0.0,2043.0,3864.0
18-09 23:18:13,5.263,1.417,69.838,23.279,0.0,0.202,8650752.0,73498624.0,8639.0,19430.0,0.0,0.0,1737.0,3815.0
18-09 23:18:14,40.0,10.303,20.808,28.889,0.0,0.0,11132928.0,40660992.0,8309.0,18561.0,0.0,0.0,2004.0,3062.0
18-09 23:18:15,78.226,11.089,7.056,3.427,0.0,0.202,33398784.0,33292288.0,8415.0,19302.0,0.0,0.0,2737.0,3875.0
18-09 23:18:16,89.336,6.237,4.225,0.0,0.0,0.201,30543872.0,0.0,8533.0,19284.0,0.0,0.0,2895.0,4343.0
18-09 23:18:17,81.414,7.677,9.293,1.212,0.0,0.404,32907264.0,0.0,10943.0,21641.0,0.0,0.0,2735.0,4044.0
18-09 23:18:18,75.0,9.127,15.278,0.198,0.0,0.397,52822016.0,0.0,9096.0,20750.0,0.0,0.0,3016.0,4587.0
18-09 23:18:19,80.838,9.980,8.782,0.0,0.0,0.399,52690944.0,139264.0,8989.0,20358.0,0.0,0.0,3048.0,4452.0
18-09 23:18:20,69.495,9.293,20.808,0.0,0.0,0.404,61341696.0,0.0,9929.0,21197.0,0.0,0.0,3203.0,4997.0
18-09 23:18:21,57.287,9.109,33.198,0.0,0.0,0.405,58466304.0,0.0,10237.0,16583.0,0.0,0.0,3573.0,5558.0
18-09 23:18:22,70.741,6.814,20.441,1.804,0.0,0.200,52019200.0,0.0,10612.0,13119.0,0.0,0.0,3090.0,4225.0
18-09 23:18:23,87.726,9.054,2.414,0.604,0.0,0.201,61210624.0,0.0,128938.0,16805.0,0.0,0.0,3401.0,4692.0
18-09 23:18:24,86.747,8.434,4.217,0.201,0.0,0.402,58728448.0,294912.0,130440.0,21214.0,0.0,0.0,3254.0,4857.0
18-09 23:18:25,82.0,14.200,3.400,0.0,0.0,0.400,59244544.0,0.0,346184.0,31919.0,0.0,0.0,3345.0,4925.0
18-09 23:18:26,74.498,16.265,4.418,4.418,0.0,0.402,64032768.0,0.0,274587.0,29784.0,0.0,0.0,3141.0,4413.0
18-09 23:18:27,75.152,12.727,8.081,3.838,0.0,0.202,65937408.0,0.0,11821.0,21411.0,0.0,0.0,2643.0,3881.0
18-09 23:18:28,89.980,7.415,2.004,0.200,0.0,0.401,74088448.0,0.0,8979.0,20049.0,0.0,0.0,3357.0,4883.0
18-09 23:18:29,82.966,9.018,3.607,4.208,0.0,0.200,58400768.0,86016.0,8752.0,20207.0,0.0,0.0,3051.0,4349.0
18-09 23:18:30,68.072,9.839,9.036,12.851,0.0,0.201,82354176.0,483328.0,9087.0,20804.0,0.0,0.0,2390.0,3347.0
18-09 23:18:31,58.233,10.643,17.470,13.253,0.0,0.402,84992000.0,0.0,9207.0,20578.0,0.0,0.0,2572.0,3864.0
18-09 23:18:32,33.803,5.030,41.851,19.115,0.0,0.201,32219136.0,38584320.0,9207.0,20795.0,0.0,0.0,1743.0,3052.0
18-09 23:18:33,18.661,3.043,44.422,33.671,0.0,0.203,25010176.0,61431808.0,10781.0,21331.0,0.0,0.0,1592.0,3041.0
18-09 23:18:34,8.889,2.626,51.515,36.768,0.0,0.202,14290944.0,34418688.0,8524.0,19787.0,0.0,0.0,1421.0,3123.0
18-09 23:18:35,18.053,3.043,35.700,43.205,0.0,0.0,16809984.0,36233216.0,9207.0,20579.0,0.0,0.0,1506.0,2993.0
18-09 23:18:36,12.348,2.429,54.858,30.162,0.0,0.202,17530880.0,55492608.0,9155.0,20950.0,0.0,0.0,1641.0,3264.0
18-09 23:18:37,18.750,3.024,40.927,37.097,0.0,0.202,26357760.0,38715392.0,9353.0,21209.0,0.0,0.0,1732.0,3251.0
18-09 23:18:38,16.194,2.632,44.737,36.032,0.0,0.405,20713472.0,42590208.0,8447.0,18847.0,0.0,0.0,1605.0,3370.0
18-09 23:18:39,6.841,2.213,49.296,41.650,0.0,0.0,13615104.0,34250752.0,9334.0,21105.0,0.0,0.0,1472.0,3249.0
18-09 23:18:40,9.293,1.616,45.859,43.232,0.0,0.0,11550720.0,42336256.0,9227.0,20795.0,0.0,0.0,1935.0,3995.0
18-09 23:18:41,14.747,2.828,42.222,40.202,0.0,0.0,15396864.0,37994496.0,9227.0,21011.0,0.0,0.0,1977.0,3993.0
18-09 23:18:42,17.470,3.213,24.297,54.819,0.0,0.201,22519808.0,48652288.0,8422.0,19307.0,0.0,0.0,2047.0,3947.0
18-09 23:18:43,47.475,3.434,23.434,25.455,0.0,0.202,30679040.0,35000320.0,11019.0,21557.0,0.0,0.0,2276.0,3660.0
18-09 23:18:44,59.557,7.847,11.469,20.926,0.0,0.201,62087168.0,69632.0,10953.0,21641.0,0.0,0.0,2452.0,3590.0
18-09 23:18:45,66.466,10.442,7.831,14.859,0.0,0.402,92721152.0,4096.0,9334.0,21537.0,0.0,0.0,2889.0,4142.0
18-09 23:18:46,54.545,7.879,19.394,17.980,0.0,0.202,38031360.0,39362560.0,8999.0,20290.0,0.0,0.0,2321.0,3575.0
18-09 23:18:47,32.661,7.460,23.790,36.089,0.0,0.0,23842816.0,42459136.0,8543.0,19070.0,0.0,0.0,1743.0,2993.0
18-09 23:18:48,27.745,2.196,46.507,23.353,0.0,0.200,10645504.0,49852416.0,9334.0,21321.0,0.0,0.0,1622.0,3017.0
18-09 23:18:49,30.444,3.831,35.282,30.444,0.0,0.0,17944576.0,50331648.0,9227.0,21011.0,0.0,0.0,1986.0,3682.0
18-09 23:18:50,29.435,2.621,29.032,38.911,0.0,0.0,14295040.0,45641728.0,9227.0,20793.0,0.0,0.0,1867.0,3363.0
18-09 23:18:51,21.053,6.275,35.425,37.045,0.0,0.202,14778368.0,51879936.0,9644.0,20477.0,0.0,0.0,2366.0,4598.0
18-09 23:18:52,15.431,2.605,55.311,26.453,0.0,0.200,8933376.0,53043200.0,9166.0,15174.0,0.0,0.0,2257.0,4425.0
18-09 23:18:53,43.0,3.800,31.400,21.800,0.0,0.0,20447232.0,47620096.0,7172.0,16047.0,0.0,0.0,2613.0,4071.0
18-09 23:18:54,47.581,3.629,24.194,24.395,0.0,0.202,10543104.0,61431808.0,132008.0,23401.0,0.0,0.0,2631.0,4273.0
18-09 23:18:55,47.800,3.600,21.600,27.0,0.0,0.0,12066816.0,41324544.0,311064.0,32138.0,0.0,0.0,3081.0,5306.0
18-09 23:18:56,64.185,15.694,12.274,7.646,0.0,0.201,53710848.0,18763776.0,11760.0,20468.0,0.0,0.0,2777.0,4221.0
18-09 23:18:57,83.534,8.032,7.631,0.602,0.0,0.201,59744256.0,0.0,8536.0,19534.0,0.0,0.0,3235.0,4854.0
18-09 23:18:58,84.970,7.415,6.413,0.802,0.0,0.401,72343552.0,0.0,9031.0,20321.0,0.0,0.0,3228.0,4964.0
18-09 23:18:59,77.172,10.505,10.909,0.808,0.0,0.606,70410240.0,0.0,8989.0,20280.0,0.0,0.0,3478.0,5769.0
18-09 23:19:00,72.946,11.423,3.808,11.623,0.0,0.200,54808576.0,8359936.0,9324.0,21312.0,0.0,0.0,2741.0,3869.0
18-09 23:19:01,30.584,4.024,46.076,19.316,0.0,0.0,9424896.0,49045504.0,9217.0,20795.0,0.0,0.0,1666.0,3094.0
18-09 23:19:02,25.051,2.424,48.485,24.040,0.0,0.0,6791168.0,27877376.0,8534.0,19284.0,0.0,0.0,1512.0,2869.0
18-09 23:19:03,20.487,4.868,39.554,34.888,0.0,0.203,6328320.0,57942016.0,10653.0,23052.0,0.0,0.0,1790.0,3546.0
18-09 23:19:04,5.882,2.028,64.909,26.978,0.0,0.203,8364032.0,39878656.0,6749.0,15184.0,0.0,0.0,1343.0,3021.0
18-09 23:19:05,24.089,2.429,52.632,20.850,0.0,0.0,1548288.0,54665216.0,9800.0,16827.0,0.0,0.0,1906.0,3397.0
18-09 23:19:06,45.968,4.032,34.073,15.726,0.0,0.202,8024064.0,46080000.0,132563.0,19809.0,0.0,0.0,2283.0,3373.0
18-09 23:19:07,44.332,4.453,28.947,22.065,0.0,0.202,20107264.0,28119040.0,10365.0,22399.0,0.0,0.0,2465.0,4050.0
18-09 23:19:08,22.581,2.419,36.492,38.306,0.0,0.202,18255872.0,47751168.0,310298.0,32736.0,0.0,0.0,1839.0,3313.0
18-09 23:19:09,23.695,10.843,33.534,31.727,0.0,0.201,33910784.0,45555712.0,9096.0,21024.0,0.0,0.0,1816.0,3182.0
18-09 23:19:10,26.052,8.818,23.647,41.283,0.0,0.200,24399872.0,41615360.0,8534.0,19061.0,0.0,0.0,2181.0,3648.0
18-09 23:19:11,54.910,3.006,29.058,12.826,0.0,0.200,16486400.0,48529408.0,9259.0,21037.0,0.0,0.0,2269.0,3586.0
18-09 23:19:12,36.747,3.414,30.924,28.715,0.0,0.201,31977472.0,37298176.0,9324.0,21095.0,0.0,0.0,2124.0,3649.0
18-09 23:19:13,18.675,2.610,43.173,35.341,0.0,0.201,22188032.0,44269568.0,9217.0,20944.0,0.0,0.0,1720.0,3456.0
18-09 23:19:14,25.0,2.621,27.016,45.363,0.0,0.0,35393536.0,36388864.0,8762.0,19639.0,0.0,0.0,1878.0,3385.0
18-09 23:19:15,16.200,2.800,30.600,50.0,0.0,0.400,24719360.0,43106304.0,8868.0,20527.0,0.0,0.0,1820.0,3611.0
18-09 23:19:16,24.646,3.030,15.556,56.566,0.0,0.202,19570688.0,28856320.0,11075.0,21689.0,0.0,0.0,1775.0,3312.0
18-09 23:19:17,18.788,3.232,34.343,43.232,0.0,0.404,18083840.0,43241472.0,9217.0,20795.0,0.0,0.0,1613.0,3182.0
18-09 23:19:18,13.454,2.610,42.771,41.165,0.0,0.0,17580032.0,56287232.0,8648.0,18938.0,0.0,0.0,1574.0,3158.0
18-09 23:19:19,20.0,3.400,37.400,38.600,0.0,0.600,47333376.0,33751040.0,9219.0,21007.0,0.0,0.0,1898.0,3444.0
18-09 23:19:20,50.600,7.800,18.600,22.800,0.0,0.200,77766656.0,57344.0,9227.0,20579.0,0.0,0.0,2549.0,4142.0
18-09 23:19:21,45.908,6.387,24.551,22.954,0.0,0.200,59277312.0,7815168.0,9334.0,21255.0,0.0,0.0,2003.0,3072.0
18-09 23:19:22,2.610,1.004,67.470,28.916,0.0,0.0,5251072.0,57556992.0,9227.0,20861.0,0.0,0.0,1124.0,2822.0
18-09 23:19:23,8.722,2.028,55.781,33.469,0.0,0.0,12005376.0,73564160.0,8315.0,18995.0,0.0,0.0,1442.0,3178.0
18-09 23:19:24,62.020,3.030,17.980,16.768,0.0,0.202,14331904.0,53968896.0,9334.0,21105.0,0.0,0.0,2701.0,4153.0
18-09 23:19:25,75.752,9.820,9.820,4.409,0.0,0.200,58454016.0,614400.0,8999.0,20292.0,0.0,0.0,2874.0,4089.0
18-09 23:19:26,70.303,11.111,15.152,3.232,0.0,0.202,63971328.0,4096.0,10791.0,21270.0,0.0,0.0,3185.0,4565.0
18-09 23:19:27,70.140,12.625,15.832,1.202,0.0,0.200,48558080.0,0.0,9328.0,20986.0,0.0,0.0,3013.0,4874.0
18-09 23:19:28,70.624,12.676,15.091,1.207,0.0,0.402,64159744.0,0.0,10275.0,20463.0,0.0,0.0,3183.0,4649.0
18-09 23:19:29,74.849,10.060,13.883,1.006,0.0,0.201,51675136.0,8355840.0,9227.0,20795.0,0.0,0.0,3135.0,4688.0
18-09 23:19:30,47.791,6.627,19.679,25.703,0.0,0.201,3129344.0,76013568.0,8878.0,20315.0,0.0,0.0,1862.0,2856.0
18-09 23:19:31,43.888,7.816,8.216,39.880,0.0,0.200,18481152.0,36855808.0,8999.0,20504.0,0.0,0.0,1805.0,2826.0
18-09 23:19:32,37.200,10.200,34.600,17.800,0.0,0.200,13418496.0,56786944.0,12515.0,22734.0,0.0,0.0,2212.0,3760.0
18-09 23:19:33,32.056,4.234,42.944,20.766,0.0,0.0,9089024.0,66207744.0,7739.0,12204.0,0.0,0.0,2046.0,3401.0
18-09 23:19:34,65.385,5.263,19.028,10.324,0.0,0.0,10809344.0,59031552.0,131442.0,15919.0,0.0,0.0,2742.0,3766.0
18-09 23:19:35,75.806,5.242,7.056,11.895,0.0,0.0,15720448.0,57610240.0,430356.0,32289.0,0.0,0.0,3080.0,4596.0
18-09 23:19:36,79.600,9.0,6.400,4.800,0.0,0.200,67330048.0,8192.0,46649.0,23926.0,0.0,0.0,2914.0,3959.0
18-09 23:19:37,67.071,22.020,9.697,1.010,0.0,0.202,58679296.0,0.0,275549.0,29857.0,0.0,0.0,3233.0,4679.0
18-09 23:19:38,80.444,9.274,8.065,1.815,0.0,0.403,65781760.0,0.0,8715.0,19287.0,0.0,0.0,3393.0,5189.0
18-09 23:19:39,91.566,7.028,0.602,0.402,0.0,0.402,75476992.0,0.0,13950.0,328594.0,0.0,0.0,3313.0,4443.0
18-09 23:19:40,77.355,6.413,5.611,10.421,0.0,0.200,72105984.0,57344.0,10123.0,20401.0,0.0,0.0,2896.0,4139.0
18-09 23:19:41,67.071,8.283,6.465,17.980,0.0,0.202,72306688.0,90112.0,12958.0,1772578.0,0.0,0.0,2771.0,3541.0
18-09 23:19:42,58.300,7.895,15.182,17.814,0.0,0.810,87023616.0,0.0,39818.0,10727782.0,0.0,0.0,3537.0,4101.0
18-09 23:19:43,27.345,5.389,37.325,29.142,0.0,0.798,31596544.0,23437312.0,28215.0,8510717.0,0.0,0.0,2286.0,3406.0
18-09 23:19:44,6.707,1.829,71.138,20.325,0.0,0.0,12447744.0,48398336.0,11847.0,485526.0,0.0,0.0,1466.0,3364.0
18-09 23:19:45,9.0,2.400,51.800,36.400,0.0,0.400,10072064.0,41811968.0,16786.0,2674991.0,0.0,0.0,1702.0,3111.0
18-09 23:19:46,8.704,2.429,36.437,52.227,0.0,0.202,17166336.0,36474880.0,29931.0,5393900.0,0.0,0.0,1917.0,3362.0
18-09 23:19:47,7.661,1.815,42.137,48.185,0.0,0.202,11423744.0,25686016.0,21017.0,2603190.0,0.0,0.0,1622.0,3053.0
18-09 23:19:48,29.839,2.621,27.419,39.919,0.0,0.202,16003072.0,49299456.0,23646.0,5931718.0,0.0,0.0,2233.0,3400.0
18-09 23:19:49,29.091,2.626,26.667,41.616,0.0,0.0,4198400.0,24690688.0,9418.0,20348.0,0.0,0.0,1708.0,2979.0
18-09 23:19:50,28.571,3.219,21.127,47.082,0.0,0.0,16244736.0,42844160.0,20363.0,4270067.0,0.0,0.0,1966.0,2983.0
18-09 23:19:51,20.441,3.006,57.515,19.038,0.0,0.0,0.0,24571904.0,9334.0,21319.0,0.0,0.0,1434.0,2701.0
18-09 23:19:52,25.301,4.016,36.546,33.936,0.0,0.201,18874368.0,17166336.0,15431.0,440931.0,0.0,0.0,1586.0,2811.0
18-09 23:19:53,29.234,3.427,36.492,30.847,0.0,0.0,15876096.0,57176064.0,9623.0,64927.0,0.0,0.0,1832.0,3255.0
18-09 23:19:54,26.210,3.629,41.734,28.024,0.0,0.403,11735040.0,34332672.0,31054.0,7330835.0,0.0,0.0,2430.0,3321.0
18-09 23:19:55,28.200,4.0,15.800,51.600,0.0,0.400,20586496.0,24018944.0,40823.0,8625589.0,0.0,0.0,2409.0,3184.0
18-09 23:19:56,9.312,2.429,13.765,74.494,0.0,0.0,8683520.0,15097856.0,31151.0,7616522.0,0.0,0.0,1986.0,3211.0
18-09 23:19:57,18.876,5.221,25.100,50.201,0.0,0.602,24551424.0,19574784.0,34514.0,7917826.0,0.0,0.0,2350.0,3680.0
18-09 23:19:58,8.554,2.240,37.475,51.731,0.0,0.0,22687744.0,32526336.0,36309.0,11624575.0,0.0,0.0,2237.0,3443.0
18-09 23:19:59,17.241,3.245,35.700,43.611,0.0,0.203,42729472.0,28352512.0,79465.0,19579214.0,0.0,0.0,2886.0,3954.0
18-09 23:20:00,13.968,2.227,36.842,46.964,0.0,0.0,32653312.0,16842752.0,25414.0,8498877.0,0.0,0.0,2061.0,3374.0
18-09 23:20:01,4.858,1.215,52.429,40.688,0.0,0.810,23576576.0,42135552.0,69339.0,16516931.0,0.0,0.0,2411.0,3510.0
18-09 23:20:02,15.385,1.619,47.368,35.223,0.0,0.405,27238400.0,19951616.0,49009.0,14264410.0,0.0,0.0,2414.0,3302.0
18-09 23:20:03,5.611,2.004,50.301,41.884,0.0,0.200,18468864.0,39092224.0,47080.0,11259141.0,0.0,0.0,2453.0,3763.0
18-09 23:20:04,38.163,2.653,27.347,30.816,0.0,1.020,51122176.0,18292736.0,72203.0,27501064.0,0.0,0.0,3695.0,3772.0
18-09 23:20:05,47.475,4.646,15.152,31.717,0.0,1.010,89669632.0,0.0,114785.0,53239776.0,0.0,0.0,5600.0,4789.0
18-09 23:20:06,48.984,6.504,9.959,33.943,0.0,0.610,75485184.0,98304.0,93058.0,37154309.0,0.0,0.0,4370.0,4171.0
18-09 23:20:07,36.620,4.024,26.962,31.992,0.0,0.402,56918016.0,8192.0,69335.0,29722001.0,0.0,0.0,3443.0,3637.0
18-09 23:20:08,43.662,6.237,19.920,29.175,0.0,1.006,81702912.0,237568.0,101325.0,37174538.0,0.0,0.0,4132.0,3919.0
18-09 23:20:09,25.050,3.808,50.501,20.441,0.0,0.200,4161536.0,16007168.0,23692.0,7440253.0,0.0,0.0,1965.0,3243.0
18-09 23:20:10,21.844,1.202,57.515,19.439,0.0,0.0,0.0,32325632.0,6491.0,14506.0,0.0,0.0,1489.0,3166.0
18-09 23:20:11,20.325,1.423,45.935,32.317,0.0,0.0,14180352.0,30392320.0,39815.0,9564914.0,0.0,0.0,2162.0,3384.0
18-09 23:20:12,17.980,6.667,15.354,59.596,0.0,0.404,25415680.0,34516992.0,84480.0,20316207.0,0.0,0.0,3081.0,4096.0
18-09 23:20:13,5.668,1.417,48.178,44.534,0.0,0.202,27926528.0,43044864.0,42573.0,14698654.0,0.0,0.0,2111.0,3269.0
18-09 23:20:14,11.0,2.200,43.0,43.600,0.0,0.200,27656192.0,26263552.0,60153.0,15966981.0,0.0,0.0,2609.0,3574.0
18-09 23:20:15,1.826,0.203,42.596,55.375,0.0,0.0,0.0,40525824.0,17807.0,5457956.0,0.0,0.0,1812.0,3339.0
18-09 23:20:16,5.071,1.014,32.252,61.663,0.0,0.0,3158016.0,40132608.0,4733.0,11067.0,0.0,0.0,1360.0,2990.0
18-09 23:20:17,10.822,2.004,30.661,55.912,0.0,0.601,28450816.0,28463104.0,83419.0,14625030.0,0.0,0.0,2419.0,3168.0
18-09 23:20:18,5.870,0.810,43.927,49.190,0.0,0.202,22683648.0,33873920.0,66958.0,14135577.0,0.0,0.0,2191.0,3358.0
18-09 23:20:19,9.899,2.020,49.091,38.990,0.0,0.0,17756160.0,37101568.0,35441.0,8334407.0,0.0,0.0,2013.0,3222.0
18-09 23:20:20,12.576,2.637,42.799,41.785,0.0,0.203,37756928.0,38264832.0,69563.0,21345646.0,0.0,0.0,2733.0,3700.0
18-09 23:20:21,4.057,1.826,61.663,32.252,0.0,0.203,14848000.0,32202752.0,37090.0,11671435.0,0.0,0.0,1957.0,3405.0
18-09 23:20:22,7.042,1.610,45.674,45.272,0.0,0.402,16793600.0,40755200.0,43831.0,12803230.0,0.0,0.0,2320.0,3299.0
18-09 23:20:23,24.798,4.032,8.468,62.097,0.0,0.605,81281024.0,520192.0,101485.0,38604415.0,0.0,0.0,4251.0,4085.0
18-09 23:20:24,24.544,4.462,26.775,43.813,0.0,0.406,83111936.0,0.0,92473.0,38345477.0,0.0,0.0,4056.0,4360.0
18-09 23:20:25,40.891,3.441,21.053,34.615,0.0,0.0,71774208.0,0.0,47877.0,18894898.0,0.0,0.0,3055.0,3892.0
18-09 23:20:26,29.124,4.277,21.181,45.214,0.0,0.204,72077312.0,0.0,74176.0,27786494.0,0.0,0.0,3384.0,4021.0
18-09 23:20:27,17.0,2.800,29.800,50.0,0.0,0.400,27238400.0,29913088.0,26506.0,7897956.0,0.0,0.0,1934.0,3199.0
18-09 23:20:28,4.684,1.426,54.582,39.308,0.0,0.0,4423680.0,15466496.0,24289.0,7081327.0,0.0,0.0,1561.0,2745.0
18-09 23:20:29,15.385,3.036,47.166,34.211,0.0,0.202,36638720.0,51249152.0,45139.0,13200204.0,0.0,0.0,2237.0,3285.0
18-09 23:20:30,11.789,2.033,22.154,64.024,0.0,0.0,20594688.0,26714112.0,32934.0,10152514.0,0.0,0.0,2115.0,3142.0
18-09 23:20:31,9.146,1.626,44.309,44.715,0.0,0.203,30302208.0,49750016.0,36251.0,12732460.0,0.0,0.0,2147.0,3356.0
18-09 23:20:32,5.061,1.619,58.907,34.413,0.0,0.0,20017152.0,26910720.0,36413.0,14851162.0,0.0,0.0,2050.0,3110.0
18-09 23:20:33,13.306,3.226,23.387,59.879,0.0,0.202,25980928.0,35061760.0,35062.0,12666250.0,0.0,0.0,2002.0,2854.0
18-09 23:20:34,20.161,4.637,29.839,45.161,0.0,0.202,62812160.0,29429760.0,48893.0,21511239.0,0.0,0.0,2772.0,3477.0
18-09 23:20:35,25.203,5.285,35.772,33.537,0.0,0.203,70868992.0,0.0,68773.0,31060112.0,0.0,0.0,3272.0,4111.0
18-09 23:20:36,28.340,5.668,26.923,38.664,0.0,0.405,72593408.0,0.0,39295.0,17077170.0,0.0,0.0,2716.0,3725.0
18-09 23:20:37,33.131,5.657,36.566,24.444,0.0,0.202,61231104.0,0.0,37469.0,15819717.0,0.0,0.0,2648.0,3619.0
18-09 23:20:38,2.846,0.610,44.309,52.033,0.0,0.203,6254592.0,28712960.0,18527.0,3420134.0,0.0,0.0,1224.0,2453.0
18-09 23:20:39,4.453,0.607,35.223,59.514,0.0,0.202,5779456.0,720896.0,13156.0,4618405.0,0.0,0.0,1395.0,2602.0
18-09 23:20:40,6.413,1.804,36.072,55.511,0.0,0.200,7356416.0,23957504.0,11207.0,2135086.0,0.0,0.0,1413.0,2628.0
18-09 23:20:41,1.420,0.406,39.554,58.621,0.0,0.0,2228224.0,17428480.0,10805.0,2133372.0,0.0,0.0,1222.0,2500.0
18-09 23:20:42,4.435,1.210,37.702,56.452,0.0,0.202,10506240.0,19894272.0,21388.0,6370962.0,0.0,0.0,1515.0,2763.0
18-09 23:20:43,33.939,2.424,29.293,34.343,0.0,0.0,9969664.0,23617536.0,13715.0,4251497.0,0.0,0.0,2117.0,3285.0
18-09 23:20:44,24.297,2.610,41.165,31.727,0.0,0.201,8904704.0,31522816.0,18527.0,6369249.0,0.0,0.0,1718.0,2642.0
18-09 23:20:45,26.800,4.600,32.800,35.600,0.0,0.200,18497536.0,51027968.0,13372.0,4250979.0,0.0,0.0,1730.0,2751.0
18-09 23:20:46,25.502,4.217,38.554,31.526,0.0,0.201,25116672.0,45826048.0,30295.0,12286182.0,0.0,0.0,2045.0,2914.0
18-09 23:20:47,55.040,5.645,27.823,11.492,0.0,0.0,35528704.0,20791296.0,53111.0,25445487.0,0.0,0.0,3063.0,3556.0
18-09 23:20:48,41.837,4.082,53.878,0.0,0.0,0.204,29622272.0,0.0,63724.0,29678203.0,0.0,0.0,3392.0,4197.0
18-09 23:20:49,36.789,5.691,56.707,0.407,0.0,0.407,31588352.0,0.0,66311.0,30946696.0,0.0,0.0,3271.0,3978.0
18-09 23:20:50,36.437,7.085,53.441,2.834,0.0,0.202,29511680.0,94208.0,66047.0,30809506.0,0.0,0.0,2909.0,3933.0
18-09 23:20:51,24.194,3.629,71.169,1.008,0.0,0.0,6782976.0,0.0,24949.0,10046613.0,0.0,0.0,2037.0,3194.0
18-09 23:20:52,19.316,1.811,78.873,0.0,0.0,0.0,0.0,0.0,2427.0,5553.0,0.0,0.0,1128.0,2057.0
18-09 23:20:53,18.637,2.605,78.758,0.0,0.0,0.0,0.0,0.0,2159.0,4873.0,0.0,0.0,1112.0,2040.0
18-09 23:20:54,17.435,5.812,76.754,0.0,0.0,0.0,0.0,0.0,2494.0,6118.0,0.0,0.0,1276.0,2286.0
18-09 23:20:55,6.883,1.619,91.498,0.0,0.0,0.0,0.0,0.0,3548.0,5726.0,0.0,0.0,1263.0,2743.0
18-09 23:20:56,1.807,0.602,96.386,1.205,0.0,0.0,0.0,352256.0,147.0,486.0,0.0,0.0,853.0,2012.0
18-09 23:20:57,1.800,0.400,97.800,0.0,0.0,0.0,0.0,0.0,214.0,835.0,0.0,0.0,892.0,1963.0
18-09 23:20:58,1.014,0.0,98.986,0.0,0.0,0.0,0.0,0.0,107.0,309.0,0.0,0.0,874.0,1992.0
18-09 23:20:59,1.212,0.404,98.384,0.0,0.0,0.0,0.0,0.0,107.0,309.0,0.0,0.0,892.0,2003.0
18-09 23:21:00,2.008,0.201,97.791,0.0,0.0,0.0,0.0,0.0,214.0,835.0,0.0,0.0,927.0,2036.0
18-09 23:21:01,1.212,0.404,94.141,4.242,0.0,0.0,0.0,65536.0,107.0,309.0,0.0,0.0,934.0,2052.0
18-09 23:21:02,1.411,0.202,98.387,0.0,0.0,0.0,0.0,0.0,107.0,309.0,0.0,0.0,909.0,2032.0
18-09 23:21:03,12.475,1.811,85.714,0.0,0.0,0.0,0.0,0.0,3077.0,1681.0,0.0,0.0,1379.0,2570.0
18-09 23:21:04,41.296,3.846,54.858,0.0,0.0,0.0,0.0,0.0,3203.0,1416.0,0.0,0.0,2084.0,2917.0
18-09 23:21:05,79.032,5.040,15.524,0.202,0.0,0.202,167936.0,24576.0,264264.0,106923.0,0.0,0.0,3616.0,4916.0
18-09 23:21:06,85.743,7.229,6.627,0.402,0.0,0.0,139264.0,290816.0,94663.0,64328.0,0.0,0.0,3027.0,4188.0
18-09 23:21:07,94.970,4.225,0.604,0.0,0.0,0.201,507904.0,57344.0,265266.0,137170.0,0.0,0.0,3451.0,4728.0
18-09 23:21:08,92.385,5.210,2.204,0.0,0.0,0.200,28672.0,24576.0,274996.0,147437.0,0.0,0.0,3499.0,4907.0
18-09 23:21:09,80.282,8.451,11.066,0.0,0.0,0.201,8192.0,40960.0,196048.0,78843.0,0.0,0.0,3250.0,4540.0
